gene	SRX118286_cnt	SRX118292_cnt	SRX118290_cnt	SRX118296_cnt
ENSG00000064651.13	476	1831	548	0
ENSG00000129173.12	59	193	0	80
ENSG00000198131.13	35	104	25	80
ENSG00000129028.8	12	31	32	120
ENSG00000105856.13	77	256	428	1735
ENSG00000170881.4	100	447	22	0
ENSG00000113448.17	15	16	25	0
ENSG00000013588.6	277	903	454	248
ENSG00000173120.14	183	489	0	0
ENSG00000176619.11	234	632	273	653
ENSG00000159086.14	50	241	0	0
ENSG00000137486.16	11	104	22	83
ENSG00000143224.17	30	103	33	23
ENSG00000172785.18	0	0	7	0
ENSG00000166444.18	13	15	14	0
ENSG00000204406.12	0	11	0	20
ENSG00000169239.12	41	0	25	89
ENSG00000150756.13	31	165	0	109
ENSG00000146373.16	0	0	13	0
ENSG00000101751.10	6	66	10	61
ENSG00000151474.20	0	12	11	0
ENSG00000064489.22	15	19	33	25
ENSG00000174227.15	86	346	90	179
ENSG00000100519.11	542	1574	724	1778
ENSG00000182903.15	19	102	0	0
ENSG00000183248.11	0	14	5	0
ENSG00000215472.10	90	0	0	284
ENSG00000168040.4	88	468	0	456
ENSG00000153956.15	0	0	5	0
ENSG00000103888.15	23	135	36	226
ENSG00000116459.10	200	947	0	1185
ENSG00000107864.14	0	12	6	13
ENSG00000129911.8	11	0	10	0
ENSG00000240344.8	34	112	0	0
ENSG00000165661.16	41	125	0	58
ENSG00000146386.7	69	53	23	110
ENSG00000165288.10	37	110	0	0
ENSG00000108846.15	105	205	26	0
ENSG00000100575.13	118	392	38	0
ENSG00000065357.19	18	148	41	87
ENSG00000139618.14	85	224	0	0
ENSG00000165195.15	21	85	28	96
ENSG00000170017.12	1161	2378	2153	3333
ENSG00000145391.13	76	382	130	301
ENSG00000277586.1	1774	3451	1424	2251
ENSG00000188026.12	27	101	20	52
ENSG00000180917.17	37	199	12	0
ENSG00000159423.16	19	127	37	78
ENSG00000112576.12	58	207	0	96
ENSG00000166261.10	10	50	28	39
ENSG00000156509.13	24	106	0	113
ENSG00000184481.16	6	0	0	26
ENSG00000114853.13	0	14	8	0
ENSG00000100722.18	241	849	285	125
ENSG00000146826.15	0	0	16	0
ENSG00000163900.10	42	38	0	274
ENSG00000035664.11	0	9	0	0
ENSG00000132361.16	165	779	0	672
ENSG00000130414.11	247	1519	153	1461
ENSG00000255112.2	145	512	305	1029
ENSG00000169683.7	25	61	37	45
ENSG00000060688.12	195	584	234	0
ENSG00000160294.10	147	777	0	121
ENSG00000108406.9	123	378	0	647
ENSG00000198585.11	18	31	19	17
ENSG00000152944.8	114	101	57	598
ENSG00000152684.10	171	512	153	0
ENSG00000173171.14	32	178	90	0
ENSG00000136861.17	102	514	164	729
ENSG00000188419.13	78	410	43	123
ENSG00000156172.5	24	57	33	0
ENSG00000013561.17	77	320	74	183
ENSG00000173801.16	126	564	228	702
ENSG00000164346.9	49	187	0	107
ENSG00000165113.12	7	36	9	19
ENSG00000139631.18	0	15	0	0
ENSG00000085788.13	36	98	42	217
ENSG00000099284.13	151	352	129	0
ENSG00000116062.14	540	1157	72	640
ENSG00000056277.15	64	154	0	175
ENSG00000166169.16	10	26	23	38
ENSG00000112365.4	33	92	0	0
ENSG00000125148.6	331	912	972	1620
ENSG00000137601.15	34	118	0	235
ENSG00000197045.12	307	372	287	0
ENSG00000115363.13	23	67	31	52
ENSG00000099995.18	275	1102	364	968
ENSG00000180198.15	155	612	193	371
ENSG00000126432.13	346	1683	0	0
ENSG00000131116.11	44	183	97	181
ENSG00000173064.11	113	437	135	568
ENSG00000160753.15	11	167	0	203
ENSG00000278311.4	19	34	6	78
ENSG00000105810.9	69	98	121	0
ENSG00000166136.15	192	826	267	771
ENSG00000242419.5	28	36	43	73
ENSG00000119969.14	239	1013	238	202
ENSG00000162236.11	104	317	47	395
ENSG00000136738.14	78	261	0	32
ENSG00000070018.8	33	176	57	278
ENSG00000141905.17	107	374	111	0
ENSG00000086475.14	32	74	36	96
ENSG00000176771.15	0	10	0	0
ENSG00000153395.9	46	0	0	52
ENSG00000189362.11	5	46	0	41
ENSG00000185946.15	0	12	12	67
ENSG00000023909.9	194	618	0	0
ENSG00000185621.11	18	0	25	0
ENSG00000258724.1	38	69	37	0
ENSG00000198356.11	283	1327	459	1446
ENSG00000283620.1	6	0	0	0
ENSG00000153246.12	8	0	23	0
ENSG00000100299.17	10	0	28	48
ENSG00000167470.12	32	71	57	48
ENSG00000075420.12	260	169	0	145
ENSG00000176788.8	158	314	163	0
ENSG00000164715.5	65	230	107	0
ENSG00000169131.10	39	248	0	56
ENSG00000283088.1	28	0	0	0
ENSG00000144230.16	0	7	6	0
ENSG00000130748.6	26	0	0	0
ENSG00000185721.11	148	543	156	573
ENSG00000160194.17	134	707	66	596
ENSG00000126457.21	862	2621	934	0
ENSG00000213465.7	218	882	226	806
ENSG00000213923.10	81	228	111	149
ENSG00000166321.13	0	19	0	26
ENSG00000161265.14	10	20	7	59
ENSG00000181220.15	24	68	13	63
ENSG00000185875.12	27	111	0	0
ENSG00000158445.9	18	32	0	14
ENSG00000154358.20	8	0	9	0
ENSG00000181904.8	83	318	133	40
ENSG00000138678.10	56	295	0	345
ENSG00000119965.12	20	66	0	0
ENSG00000135899.16	90	104	13	90
ENSG00000152291.13	272	594	0	0
ENSG00000156508.17	108	377	34	0
ENSG00000151692.14	26	85	27	0
ENSG00000132024.17	82	242	102	265
ENSG00000169504.14	310	786	370	1290
ENSG00000168917.8	11	59	0	0
ENSG00000115808.11	49	0	52	0
ENSG00000183098.10	33	80	33	0
ENSG00000164296.6	13	0	0	0
ENSG00000162494.5	0	0	5	0
ENSG00000150667.6	7	0	0	0
ENSG00000174306.21	59	183	74	76
ENSG00000130723.17	90	56	5	0
ENSG00000075240.16	12	27	9	22
ENSG00000117133.10	163	482	218	531
ENSG00000116668.12	0	0	0	35
ENSG00000278272.1	1007	5229	2144	8939
ENSG00000138463.8	64	304	0	0
ENSG00000149187.17	190	746	242	832
ENSG00000060138.12	66	152	0	76
ENSG00000148468.16	15	80	0	0
ENSG00000198910.12	11	51	0	0
ENSG00000110811.19	18	77	22	86
ENSG00000140022.9	11	46	15	22
ENSG00000135686.12	10	33	0	0
ENSG00000015475.18	46	133	17	119
ENSG00000197757.7	5	28	8	0
ENSG00000101986.11	48	145	77	186
ENSG00000185475.9	65	151	122	126
ENSG00000129187.14	113	89	85	0
ENSG00000259529.1	27	40	34	0
ENSG00000198399.14	53	237	62	127
ENSG00000139725.7	109	402	198	0
ENSG00000132623.15	36	141	0	133
ENSG00000162415.6	22	0	23	54
ENSG00000111911.6	17	57	0	79
ENSG00000161217.11	151	519	217	762
ENSG00000087299.11	104	449	207	0
ENSG00000198924.7	0	67	0	0
ENSG00000162076.12	0	46	0	0
ENSG00000127824.13	195	854	121	181
ENSG00000134444.13	89	291	140	70
ENSG00000188895.11	24	96	0	147
ENSG00000196639.6	8	43	18	0
ENSG00000124831.18	248	784	32	0
ENSG00000107104.18	66	261	19	0
ENSG00000126261.12	222	750	115	230
ENSG00000145817.16	185	890	281	1047
ENSG00000111321.10	80	318	29	390
ENSG00000139644.12	994	3371	1243	5280
ENSG00000076641.4	18	78	0	83
ENSG00000168297.15	44	167	59	258
ENSG00000130779.19	264	690	51	929
ENSG00000183530.13	82	261	5	0
ENSG00000167377.17	13	0	20	34
ENSG00000253797.2	0	0	13	0
ENSG00000132688.10	694	2238	0	0
ENSG00000138829.11	890	7371	1378	1046
ENSG00000117481.10	20	70	36	0
ENSG00000258315.5	46	121	65	176
ENSG00000145014.17	17	12	10	52
ENSG00000095539.15	0	7	0	0
ENSG00000159228.12	346	1450	380	1118
ENSG00000144320.13	122	429	171	140
ENSG00000129559.12	260	573	349	799
ENSG00000122591.11	106	363	0	0
ENSG00000111775.2	281	1003	491	1222
ENSG00000116478.11	489	1612	468	838
ENSG00000105894.11	24	19	0	59
ENSG00000198945.7	12	56	19	0
ENSG00000214216.10	0	30	0	0
ENSG00000124795.14	607	1490	883	1084
ENSG00000260238.6	167	512	265	555
ENSG00000106299.7	103	372	0	845
ENSG00000166685.11	197	663	231	127
ENSG00000173846.12	7	12	0	0
ENSG00000165474.5	0	13	0	0
ENSG00000188566.12	21	91	25	0
ENSG00000131459.12	26	213	0	211
ENSG00000172081.13	26	83	10	0
ENSG00000166295.8	43	120	98	0
ENSG00000102804.14	215	538	461	1002
ENSG00000084774.13	389	1727	427	101
ENSG00000197969.11	81	408	81	0
ENSG00000162783.10	37	176	0	113
ENSG00000122386.10	15	33	8	33
ENSG00000197930.12	1354	2568	1861	416
ENSG00000020256.19	38	107	51	0
ENSG00000239857.6	65	272	98	203
ENSG00000167601.11	460	1490	764	0
ENSG00000101057.15	41	192	0	0
ENSG00000172927.7	0	45	0	20
ENSG00000125505.16	0	44	24	49
ENSG00000142765.17	0	9	0	0
ENSG00000137154.12	840	2538	0	713
ENSG00000151012.13	51	356	78	128
ENSG00000182359.14	6	24	23	0
ENSG00000164938.13	5	19	18	55
ENSG00000058673.15	0	0	0	188
ENSG00000105953.14	329	1784	420	1751
ENSG00000167967.15	23	83	47	25
ENSG00000101447.13	163	1606	247	0
ENSG00000196247.11	19	25	9	0
ENSG00000166340.15	165	674	315	0
ENSG00000243156.7	66	310	103	288
ENSG00000165119.19	518	1809	321	398
ENSG00000071894.15	284	1516	314	0
ENSG00000182923.16	27	81	10	80
ENSG00000139428.11	35	0	45	0
ENSG00000250151.9	268	1071	342	673
ENSG00000122140.10	52	304	61	221
ENSG00000243414.5	17	0	15	0
ENSG00000169855.19	95	452	37	64
ENSG00000099968.17	66	149	54	233
ENSG00000243989.8	25	153	22	180
ENSG00000173540.12	79	258	0	283
ENSG00000126456.15	36	135	73	225
ENSG00000162885.12	15	0	0	18
ENSG00000196110.7	72	207	0	364
ENSG00000197136.4	30	166	0	0
ENSG00000106692.13	0	59	12	131
ENSG00000283495.1	69	308	0	492
ENSG00000132953.16	133	624	0	0
ENSG00000068308.13	101	250	130	0
ENSG00000117385.15	150	457	49	428
ENSG00000135341.17	116	245	59	450
ENSG00000198551.9	55	199	12	308
ENSG00000197024.8	33	0	0	93
ENSG00000114786.16	34	180	28	217
ENSG00000197153.4	10	61	26	65
ENSG00000157600.11	20	0	0	0
ENSG00000274641.1	265	1714	493	1983
ENSG00000137807.13	273	1305	0	0
ENSG00000120727.12	346	1237	572	0
ENSG00000184924.5	31	187	43	0
ENSG00000091436.16	0	416	226	0
ENSG00000283143.1	58	340	83	0
ENSG00000221978.11	18	81	0	0
ENSG00000117000.8	132	399	173	0
ENSG00000204271.11	11	18	35	55
ENSG00000149115.13	94	265	12	193
ENSG00000156374.14	19	33	0	33
ENSG00000180357.9	48	239	90	252
ENSG00000197019.4	9	57	13	0
ENSG00000173546.7	5	0	8	37
ENSG00000155792.9	0	15	5	41
ENSG00000170471.14	226	1051	0	1171
ENSG00000136436.14	440	1529	443	338
ENSG00000116138.12	56	204	23	0
ENSG00000162407.8	218	839	483	0
ENSG00000089041.16	0	46	6	45
ENSG00000008988.9	226	605	78	83
ENSG00000166426.7	0	198	5	284
ENSG00000160218.12	44	208	0	78
ENSG00000162373.12	6	0	0	0
ENSG00000100220.11	380	1384	433	0
ENSG00000065308.4	34	108	59	0
ENSG00000115520.8	83	262	0	0
ENSG00000204673.10	66	224	40	14
ENSG00000100462.15	409	1495	317	1222
ENSG00000101846.6	0	21	0	0
ENSG00000007866.18	13	33	25	44
ENSG00000184445.11	146	828	194	0
ENSG00000153187.17	2738	8058	2892	702
ENSG00000179454.13	39	44	15	237
ENSG00000152359.14	35	174	53	0
ENSG00000120158.11	54	300	75	305
ENSG00000198837.9	15	0	0	0
ENSG00000182827.8	343	992	386	0
ENSG00000106771.12	113	442	0	0
ENSG00000157502.13	0	16	0	0
ENSG00000109118.13	17	57	44	61
ENSG00000119979.16	0	10	0	49
ENSG00000173992.8	39	0	65	119
ENSG00000011523.13	16	39	33	21
ENSG00000248333.8	90	280	93	149
ENSG00000160752.14	275	1314	470	910
ENSG00000278677.1	269	1285	431	1493
ENSG00000183808.11	90	259	0	0
ENSG00000144426.18	44	172	10	0
ENSG00000143398.19	114	374	32	88
ENSG00000134363.11	359	3158	754	0
ENSG00000108179.13	593	1852	359	0
ENSG00000160741.16	15	138	33	191
ENSG00000100479.12	127	615	173	99
ENSG00000178057.14	75	431	104	447
ENSG00000137825.10	0	27	10	25
ENSG00000119638.12	155	456	47	88
ENSG00000150477.14	10	58	12	17
ENSG00000203666.12	11	12	7	26
ENSG00000186010.18	353	1027	546	1065
ENSG00000156858.11	0	0	0	44
ENSG00000162144.9	30	133	43	110
ENSG00000175581.13	96	431	105	364
ENSG00000138134.11	14	76	10	0
ENSG00000135766.8	70	82	112	0
ENSG00000100599.15	7	19	0	41
ENSG00000139973.16	175	205	0	0
ENSG00000108298.9	429	1386	0	667
ENSG00000196704.11	83	276	117	240
ENSG00000188191.14	11	151	44	58
ENSG00000143842.14	26	122	23	18
ENSG00000117308.14	70	201	82	30
ENSG00000186020.12	28	90	23	0
ENSG00000131013.3	103	78	155	77
ENSG00000108469.14	42	124	58	154
ENSG00000173166.17	43	220	80	0
ENSG00000083828.15	20	0	25	97
ENSG00000144867.11	165	409	53	119
ENSG00000048991.16	52	301	45	219
ENSG00000198056.13	106	569	43	259
ENSG00000100629.16	18	117	11	69
ENSG00000136261.14	351	1126	485	0
ENSG00000213999.15	0	23	0	0
ENSG00000198836.8	351	573	474	171
ENSG00000110651.11	581	2713	1101	3880
ENSG00000186577.12	9	0	17	33
ENSG00000087903.12	8	19	8	0
ENSG00000100422.13	17	56	10	0
ENSG00000170989.8	0	0	6	0
ENSG00000125166.12	295	1388	331	0
ENSG00000164088.17	6	17	7	36
ENSG00000116096.5	74	247	78	230
ENSG00000066027.11	47	0	0	566
ENSG00000144401.14	20	57	18	38
ENSG00000117598.11	47	0	0	88
ENSG00000196466.10	8	49	0	0
ENSG00000057757.9	37	209	93	348
ENSG00000181544.13	59	244	0	0
ENSG00000159884.11	41	67	38	75
ENSG00000083896.12	0	69	15	182
ENSG00000133961.19	69	317	138	66
ENSG00000105552.14	44	112	0	143
ENSG00000180340.6	26	72	0	0
ENSG00000104412.7	219	949	330	1250
ENSG00000060339.13	299	884	153	0
ENSG00000185436.11	6	0	6	0
ENSG00000158106.13	0	0	9	0
ENSG00000239264.8	482	1588	393	0
ENSG00000144674.16	272	105	37	0
ENSG00000171792.10	12	72	14	122
ENSG00000282682.1	0	15	13	22
ENSG00000168566.12	29	137	0	123
ENSG00000093010.12	49	212	60	201
ENSG00000005884.17	1416	4653	2262	1713
ENSG00000169016.16	11	35	20	39
ENSG00000137312.14	17	87	0	131
ENSG00000263002.7	8	40	9	34
ENSG00000169020.9	179	510	215	258
ENSG00000151353.14	38	119	15	69
ENSG00000162714.12	34	150	42	0
ENSG00000124006.14	113	372	154	20
ENSG00000163798.13	91	306	27	0
ENSG00000105656.12	35	90	9	138
ENSG00000146555.18	13	0	19	61
ENSG00000180011.6	26	130	24	141
ENSG00000186871.6	194	1211	0	0
ENSG00000223547.9	15	0	0	182
ENSG00000074410.13	56	270	64	0
ENSG00000132388.12	112	186	143	502
ENSG00000159784.17	22	0	15	48
ENSG00000175764.14	34	123	0	0
ENSG00000105323.16	259	935	0	101
ENSG00000170340.10	20	94	0	0
ENSG00000120725.12	14	46	31	0
ENSG00000172456.17	25	21	24	58
ENSG00000198431.15	2008	7542	3208	10374
ENSG00000186918.13	31	0	0	0
ENSG00000134215.15	0	0	18	0
ENSG00000135047.14	148	474	223	957
ENSG00000169919.16	97	471	115	0
ENSG00000078403.16	5	74	20	0
ENSG00000115825.9	30	224	17	304
ENSG00000102226.9	277	932	385	89
ENSG00000185722.16	111	472	30	18
ENSG00000108639.7	170	545	224	445
ENSG00000144591.18	71	337	0	34
ENSG00000139323.13	49	179	24	0
ENSG00000157036.12	38	134	7	40
ENSG00000156398.12	0	41	7	34
ENSG00000134809.8	104	412	142	445
ENSG00000109625.18	28	92	33	47
ENSG00000181513.14	6	66	27	133
ENSG00000248710.1	75	430	0	0
ENSG00000121152.9	166	813	260	1290
ENSG00000107854.5	91	398	0	755
ENSG00000108599.14	37	137	0	264
ENSG00000144824.19	169	557	261	0
ENSG00000068001.13	37	155	18	59
ENSG00000102362.15	8	37	0	0
ENSG00000188910.7	0	26	12	0
ENSG00000196116.7	65	117	0	0
ENSG00000148925.10	62	211	6	0
ENSG00000197576.13	0	0	8	0
ENSG00000164171.10	274	2335	619	834
ENSG00000163660.11	11	229	11	0
ENSG00000235453.8	11	12	10	0
ENSG00000126001.15	156	417	230	403
ENSG00000113575.9	618	3155	846	3636
ENSG00000243789.10	7	35	15	45
ENSG00000181381.13	80	178	21	37
ENSG00000134780.9	7	19	6	0
ENSG00000188554.13	156	642	394	245
ENSG00000130881.13	0	0	14	0
ENSG00000163104.17	135	173	0	0
ENSG00000283263.1	177	0	241	0
ENSG00000090674.15	72	325	0	0
ENSG00000150401.14	6	46	22	0
ENSG00000101307.15	9	0	0	0
ENSG00000132824.13	367	1653	549	0
ENSG00000099622.13	258	587	242	374
ENSG00000039560.13	170	116	43	148
ENSG00000136710.9	26	82	21	82
ENSG00000182196.13	150	369	184	265
ENSG00000037241.7	29	150	35	0
ENSG00000111707.11	30	148	0	0
ENSG00000136802.11	73	311	129	0
ENSG00000001167.14	143	478	175	314
ENSG00000134222.16	18	122	35	0
ENSG00000136240.9	921	2929	785	1795
ENSG00000197312.11	23	77	35	18
ENSG00000105866.13	14	58	48	0
ENSG00000062598.17	102	329	153	170
ENSG00000100804.18	817	2963	921	2623
ENSG00000188266.13	0	70	0	96
ENSG00000215421.9	49	176	68	0
ENSG00000147889.17	71	286	168	0
ENSG00000205981.6	0	99	0	105
ENSG00000132664.11	61	261	102	0
ENSG00000205659.10	29	56	27	54
ENSG00000254598.2	11	21	0	14
ENSG00000133858.15	81	399	25	56
ENSG00000249915.7	247	1033	342	755
ENSG00000215262.7	0	0	9	0
ENSG00000129103.17	92	0	0	0
ENSG00000102743.14	18	87	15	44
ENSG00000052802.12	104	123	27	198
ENSG00000158793.13	24	74	45	214
ENSG00000165716.10	0	20	0	11
ENSG00000133316.15	130	430	0	0
ENSG00000035928.14	166	694	49	546
ENSG00000221867.8	5	0	10	0
ENSG00000248383.4	0	200	59	0
ENSG00000183475.12	18	19	8	0
ENSG00000203667.9	21	43	58	38
ENSG00000170852.10	77	273	12	390
ENSG00000115902.10	54	227	51	187
ENSG00000116604.17	28	89	81	0
ENSG00000100591.7	639	2296	871	2105
ENSG00000142528.15	42	216	68	0
ENSG00000166337.9	61	201	0	129
ENSG00000043093.13	127	434	140	0
ENSG00000111110.11	19	0	0	155
ENSG00000198604.10	294	1032	23	0
ENSG00000259900.5	5	0	0	0
ENSG00000144580.13	143	750	69	692
ENSG00000175591.11	0	161	0	0
ENSG00000137364.4	105	0	0	0
ENSG00000142657.20	451	1703	385	0
ENSG00000204264.8	0	27	7	0
ENSG00000183579.15	11	0	14	0
ENSG00000135451.12	66	381	136	402
ENSG00000138764.13	0	75	46	0
ENSG00000132376.19	28	118	56	215
ENSG00000101247.17	0	0	0	112
ENSG00000178988.10	62	187	83	181
ENSG00000137492.7	6	32	0	52
ENSG00000102780.16	29	137	39	0
ENSG00000116675.15	9	15	9	30
ENSG00000164292.12	51	189	9	123
ENSG00000075292.18	196	813	46	208
ENSG00000061918.12	11	52	6	32
ENSG00000154589.6	8	0	0	0
ENSG00000164535.14	93	412	104	429
ENSG00000205323.8	72	355	122	0
ENSG00000011677.12	5	9	0	0
ENSG00000198807.12	24	100	66	18
ENSG00000100916.13	68	38	0	0
ENSG00000169129.14	0	10	0	0
ENSG00000169554.17	0	14	7	0
ENSG00000066651.17	26	118	23	49
ENSG00000188878.18	22	38	0	0
ENSG00000110921.12	26	267	53	287
ENSG00000128881.16	20	70	0	42
ENSG00000118096.7	37	209	0	409
ENSG00000163412.12	0	0	0	14
ENSG00000123689.5	362	241	191	40
ENSG00000104904.12	567	1472	689	0
ENSG00000066379.14	16	0	0	0
ENSG00000136451.8	79	326	167	719
ENSG00000158623.14	113	566	148	0
ENSG00000166436.15	0	12	0	0
ENSG00000274997.1	0	1217	428	0
ENSG00000137073.20	51	407	17	356
ENSG00000115425.13	9	97	14	79
ENSG00000146776.14	38	85	77	0
ENSG00000101290.13	152	562	200	0
ENSG00000198113.2	15	42	0	34
ENSG00000196230.12	61	295	77	238
ENSG00000144043.11	55	280	116	0
ENSG00000165802.20	0	22	5	0
ENSG00000103404.14	0	49	0	0
ENSG00000197483.9	0	0	0	31
ENSG00000106268.15	57	196	68	77
ENSG00000151320.10	0	38	14	49
ENSG00000173599.13	44	170	33	100
ENSG00000171444.17	15	68	25	74
ENSG00000163848.19	86	100	12	120
ENSG00000187257.15	80	315	0	0
ENSG00000163399.15	1192	4004	1159	0
ENSG00000165914.14	45	93	67	58
ENSG00000108588.13	1179	4097	1689	5437
ENSG00000257446.3	10	39	0	0
ENSG00000173402.11	304	1399	558	58
ENSG00000166272.16	13	42	18	0
ENSG00000184194.5	0	0	6	0
ENSG00000243207.6	171	505	137	0
ENSG00000185585.19	12	44	11	26
ENSG00000124102.4	1417	1040	2453	0
ENSG00000176994.10	49	91	115	0
ENSG00000180346.3	11	12	26	0
ENSG00000162614.18	60	201	46	0
ENSG00000167863.11	408	1619	349	1526
ENSG00000214050.7	0	18	9	35
ENSG00000147654.14	48	102	75	240
ENSG00000179295.16	120	385	72	179
ENSG00000164187.6	72	286	120	0
ENSG00000142784.15	36	107	64	19
ENSG00000167644.11	168	349	200	211
ENSG00000119227.7	0	11	0	0
ENSG00000147123.10	247	812	254	658
ENSG00000147804.9	75	602	183	0
ENSG00000152620.12	46	228	48	259
ENSG00000021574.11	53	225	0	305
ENSG00000107331.16	9	54	26	21
ENSG00000187678.8	120	801	114	173
ENSG00000155363.18	68	208	90	162
ENSG00000143811.17	87	321	147	430
ENSG00000127914.16	253	709	63	83
ENSG00000138382.14	124	568	121	695
ENSG00000115541.10	143	367	218	0
ENSG00000146085.7	45	258	97	0
ENSG00000269547.1	15	70	0	0
ENSG00000172115.8	222	801	161	0
ENSG00000185453.12	8	11	17	25
ENSG00000111266.8	8	34	0	28
ENSG00000116151.13	10	34	0	16
ENSG00000138771.14	39	104	61	0
ENSG00000273559.4	0	0	7	0
ENSG00000146282.17	34	0	20	0
ENSG00000060491.16	124	315	91	186
ENSG00000133313.14	111	507	165	424
ENSG00000175782.9	24	170	29	0
ENSG00000196456.10	0	13	0	22
ENSG00000167508.11	21	82	40	72
ENSG00000189241.6	167	468	174	0
ENSG00000128567.16	370	729	489	0
ENSG00000161956.12	7	261	21	116
ENSG00000198911.11	78	363	90	0
ENSG00000154839.9	0	0	8	65
ENSG00000073584.18	79	250	93	249
ENSG00000171863.12	0	203	0	0
ENSG00000170396.7	7	11	25	0
ENSG00000254093.8	33	56	18	0
ENSG00000132478.9	41	130	35	267
ENSG00000204186.7	22	0	59	0
ENSG00000154727.10	48	157	0	231
ENSG00000123154.11	27	130	0	35
ENSG00000146648.16	332	1006	415	0
ENSG00000013016.15	14	58	0	48
ENSG00000110987.8	52	181	0	209
ENSG00000132405.18	0	61	62	35
ENSG00000113739.10	241	457	220	0
ENSG00000160783.19	185	571	281	582
ENSG00000166228.8	181	778	241	616
ENSG00000164045.11	71	200	27	99
ENSG00000120860.10	31	95	41	167
ENSG00000180901.10	51	147	53	162
ENSG00000089250.18	0	25	0	60
ENSG00000178952.9	338	1237	344	0
ENSG00000154059.9	32	64	0	0
ENSG00000162139.9	29	133	0	18
ENSG00000164053.18	59	235	9	114
ENSG00000132004.12	24	78	33	50
ENSG00000144554.10	109	574	147	96
ENSG00000165215.6	38	307	48	303
ENSG00000049192.14	0	12	0	0
ENSG00000137038.7	39	121	84	178
ENSG00000197406.7	5	11	0	23
ENSG00000255072.1	12	0	0	22
ENSG00000134815.18	31	109	0	59
ENSG00000148429.14	16	99	0	0
ENSG00000152558.14	479	1212	518	1070
ENSG00000131378.13	7	0	7	0
ENSG00000069509.5	52	0	76	342
ENSG00000160233.7	7	0	0	0
ENSG00000164683.16	72	452	32	0
ENSG00000264324.1	30	119	55	147
ENSG00000175634.14	22	75	0	60
ENSG00000170899.10	46	175	0	143
ENSG00000104341.16	324	1912	0	1620
ENSG00000127838.13	52	150	92	92
ENSG00000140563.14	0	20	0	0
ENSG00000110719.9	30	170	38	137
ENSG00000196482.16	0	0	5	0
ENSG00000106683.14	59	0	0	0
ENSG00000103995.13	61	195	32	0
ENSG00000124357.12	98	129	33	35
ENSG00000122643.18	55	199	0	0
ENSG00000164690.7	0	0	7	0
ENSG00000243678.11	1957	6919	1011	2043
ENSG00000168439.16	966	3689	1055	2680
ENSG00000129235.10	350	840	561	0
ENSG00000213420.7	5	0	10	0
ENSG00000112234.8	19	93	0	161
ENSG00000165355.7	29	99	7	313
ENSG00000079246.15	1890	8074	2032	7745
ENSG00000131015.4	8	0	7	0
ENSG00000147799.11	31	134	0	152
ENSG00000168528.11	19	0	0	52
ENSG00000131473.16	753	3229	788	1966
ENSG00000087152.15	35	9	34	56
ENSG00000139746.15	116	347	0	493
ENSG00000130150.11	65	241	103	0
ENSG00000143436.10	146	451	179	0
ENSG00000108064.10	254	1052	0	0
ENSG00000160145.15	0	12	0	0
ENSG00000109519.12	241	522	190	438
ENSG00000179387.9	103	237	33	220
ENSG00000179115.10	395	1662	390	0
ENSG00000140632.16	122	385	117	273
ENSG00000142227.10	128	674	165	148
ENSG00000176720.4	0	0	0	41
ENSG00000175550.7	566	1638	973	0
ENSG00000183780.12	35	102	39	0
ENSG00000164167.9	79	239	0	193
ENSG00000174574.15	35	128	0	75
ENSG00000114491.13	121	384	0	49
ENSG00000112977.15	297	1365	424	1725
ENSG00000117906.13	174	215	219	457
ENSG00000164542.12	12	42	9	49
ENSG00000136848.16	16	64	33	87
ENSG00000153310.18	284	1656	205	0
ENSG00000112855.14	113	419	43	518
ENSG00000080345.17	467	1913	490	0
ENSG00000168813.16	49	0	77	163
ENSG00000136021.18	136	533	121	109
ENSG00000111716.12	1532	6921	1302	3416
ENSG00000264187.1	0	0	0	19
ENSG00000124762.13	14	40	24	0
ENSG00000114209.14	201	626	232	693
ENSG00000122126.15	173	587	0	711
ENSG00000102393.9	100	520	0	0
ENSG00000165632.7	19	79	25	0
ENSG00000119953.12	95	396	0	269
ENSG00000008735.13	0	0	0	26
ENSG00000152102.17	62	296	89	395
ENSG00000136381.12	132	430	24	0
ENSG00000164463.12	0	90	96	377
ENSG00000197747.8	2634	3991	2942	4497
ENSG00000133138.19	32	142	56	0
ENSG00000083457.11	0	51	0	49
ENSG00000168522.12	59	240	12	244
ENSG00000169756.16	29	117	52	105
ENSG00000116497.17	41	118	9	237
ENSG00000007923.15	268	1105	0	578
ENSG00000021355.12	82	259	60	130
ENSG00000177981.10	48	166	0	156
ENSG00000197713.14	68	160	86	235
ENSG00000100403.11	68	225	0	0
ENSG00000153107.11	27	183	24	0
ENSG00000163607.15	34	139	24	123
ENSG00000111596.11	120	561	84	140
ENSG00000278463.1	227	1439	334	1346
ENSG00000118689.14	9	31	14	28
ENSG00000174165.7	10	0	0	15
ENSG00000037749.11	74	268	0	179
ENSG00000106462.10	155	703	0	114
ENSG00000146540.14	135	383	0	352
ENSG00000175387.15	100	370	139	563
ENSG00000087263.16	133	403	145	114
ENSG00000232112.3	0	0	79	0
ENSG00000132849.19	42	49	52	26
ENSG00000185630.18	13	63	0	85
ENSG00000154328.15	0	17	0	0
ENSG00000181789.14	429	1421	64	503
ENSG00000113231.13	0	15	0	0
ENSG00000141294.9	0	15	0	14
ENSG00000196159.11	36	115	48	0
ENSG00000136827.11	0	202	0	0
