gene_id	count
ENSG00000001460.17	6
ENSG00000002016.17	21
ENSG00000003393.14	8
ENSG00000003756.16	12
ENSG00000003989.16	6
ENSG00000004399.12	5
ENSG00000004478.7	21
ENSG00000004777.18	6
ENSG00000004838.13	6
ENSG00000004866.19	9
ENSG00000005020.12	11
ENSG00000005073.5	20
ENSG00000005187.11	7
ENSG00000005302.17	18
ENSG00000005486.16	15
ENSG00000005801.16	33
ENSG00000006015.17	9
ENSG00000006530.15	5
ENSG00000006634.7	18
ENSG00000006652.13	22
ENSG00000006695.10	13
ENSG00000007376.7	35
ENSG00000007384.15	8
ENSG00000007392.16	7
ENSG00000007541.16	16
ENSG00000008130.15	19
ENSG00000008300.15	27
ENSG00000008517.16	6
ENSG00000008735.13	5
ENSG00000008838.18	6
ENSG00000008853.16	7
ENSG00000008869.11	8
ENSG00000009694.13	8
ENSG00000009780.15	6
ENSG00000009830.11	36
ENSG00000010072.15	8
ENSG00000010219.13	57
ENSG00000010318.20	11
ENSG00000010361.13	5
ENSG00000011243.17	39
ENSG00000011304.18	84
ENSG00000011332.19	12
ENSG00000011405.13	12
ENSG00000011426.10	7
ENSG00000011523.13	20
ENSG00000011566.14	37
ENSG00000012048.20	19
ENSG00000012171.18	5
ENSG00000012211.12	16
ENSG00000012822.15	6
ENSG00000012963.14	16
ENSG00000013364.18	17
ENSG00000015532.9	8
ENSG00000016082.14	7
ENSG00000016864.17	15
ENSG00000017260.19	13
ENSG00000018408.14	16
ENSG00000018699.11	7
ENSG00000020256.19	6
ENSG00000021762.19	10
ENSG00000021826.14	6
ENSG00000022267.16	19
ENSG00000023191.16	27
ENSG00000025293.16	7
ENSG00000025434.18	9
ENSG00000025796.13	11
ENSG00000027075.13	11
ENSG00000028528.14	19
ENSG00000028839.9	17
ENSG00000029363.15	10
ENSG00000029534.19	6
ENSG00000029725.16	9
ENSG00000031003.10	8
ENSG00000031823.14	24
ENSG00000032389.12	15
ENSG00000034677.12	9
ENSG00000035115.21	17
ENSG00000035141.7	10
ENSG00000035928.14	10
ENSG00000036054.12	31
ENSG00000036549.12	8
ENSG00000037241.7	12
ENSG00000037749.11	13
ENSG00000037897.16	9
ENSG00000039123.15	9
ENSG00000039319.16	8
ENSG00000039523.18	12
ENSG00000039650.10	6
ENSG00000040275.16	9
ENSG00000040633.12	12
ENSG00000041353.9	10
ENSG00000041982.15	16
ENSG00000047249.16	10
ENSG00000047410.13	5
ENSG00000047457.13	9
ENSG00000047578.12	16
ENSG00000048028.11	5
ENSG00000048991.16	15
ENSG00000049449.8	8
ENSG00000049541.10	12
ENSG00000049618.22	6
ENSG00000050327.14	10
ENSG00000050344.8	15
ENSG00000050820.16	9
ENSG00000051596.9	16
ENSG00000051825.14	6
ENSG00000052795.12	6
ENSG00000053770.11	8
ENSG00000053900.10	12
ENSG00000054523.17	18
ENSG00000055163.19	15
ENSG00000055483.19	8
ENSG00000055917.15	6
ENSG00000057704.11	8
ENSG00000058272.16	12
ENSG00000058404.19	5
ENSG00000058600.15	8
ENSG00000058729.10	6
ENSG00000059145.18	20
ENSG00000059377.15	9
