gene_id	count
ENSG00000000003.14	274
ENSG00000000419.12	392
ENSG00000000460.16	53
ENSG00000000971.15	25
ENSG00000001036.13	39
ENSG00000001084.10	178
ENSG00000001167.14	162
ENSG00000001461.16	47
ENSG00000001497.16	299
ENSG00000001561.6	51
ENSG00000001617.11	86
ENSG00000001629.9	88
ENSG00000001630.15	148
ENSG00000001631.15	62
ENSG00000002016.17	14
ENSG00000002549.12	120
ENSG00000002822.15	51
ENSG00000002834.17	481
ENSG00000002919.14	28
ENSG00000003056.7	159
ENSG00000003096.13	73
ENSG00000003393.14	74
ENSG00000003402.19	45
ENSG00000003436.14	191
ENSG00000003509.15	43
ENSG00000003756.16	128
ENSG00000003989.16	6
ENSG00000004059.10	293
ENSG00000004142.11	113
ENSG00000004455.16	119
ENSG00000004478.7	358
ENSG00000004487.15	465
ENSG00000004534.14	22
ENSG00000004660.14	12
ENSG00000004700.15	284
ENSG00000004766.15	25
ENSG00000004864.13	140
ENSG00000004866.19	72
ENSG00000004897.11	230
ENSG00000004961.14	139
ENSG00000004975.11	78
ENSG00000005007.12	461
ENSG00000005020.12	73
ENSG00000005022.5	910
ENSG00000005073.5	44
ENSG00000005075.15	21
ENSG00000005100.12	48
ENSG00000005156.11	92
ENSG00000005175.9	181
ENSG00000005187.11	5
ENSG00000005194.14	92
ENSG00000005206.16	23
ENSG00000005302.17	23
ENSG00000005339.14	139
ENSG00000005436.13	54
ENSG00000005448.16	79
ENSG00000005469.11	84
ENSG00000005483.20	48
ENSG00000005486.16	71
ENSG00000005700.14	98
ENSG00000005801.16	71
ENSG00000005810.17	192
ENSG00000005812.10	70
ENSG00000005882.11	84
ENSG00000005884.17	2101
ENSG00000005889.15	172
ENSG00000005893.15	926
ENSG00000006007.11	58
ENSG00000006015.17	58
ENSG00000006042.11	46
ENSG00000006062.13	60
ENSG00000006118.14	34
ENSG00000006125.16	753
ENSG00000006194.9	22
ENSG00000006282.20	75
ENSG00000006327.13	362
ENSG00000006432.15	9
ENSG00000006451.7	116
ENSG00000006453.13	90
ENSG00000006468.13	114
ENSG00000006530.15	71
ENSG00000006534.15	20
ENSG00000006555.10	9
ENSG00000006576.16	107
ENSG00000006606.8	39
ENSG00000006607.13	54
ENSG00000006625.17	88
ENSG00000006634.7	30
ENSG00000006652.13	112
ENSG00000006695.10	12
ENSG00000006704.10	38
ENSG00000006712.14	183
ENSG00000006715.15	230
ENSG00000006744.18	189
ENSG00000006747.14	6
ENSG00000006756.15	12
ENSG00000006757.11	46
ENSG00000007080.10	360
ENSG00000007168.12	231
ENSG00000007202.14	198
ENSG00000007341.18	33
ENSG00000007376.7	37
ENSG00000007384.15	21
ENSG00000007392.16	77
ENSG00000007516.13	21
ENSG00000007520.3	36
ENSG00000007541.16	18
ENSG00000007545.15	15
ENSG00000007866.18	11
ENSG00000007923.15	287
ENSG00000007944.14	5
ENSG00000007968.6	17
ENSG00000008018.8	1129
ENSG00000008083.13	27
ENSG00000008086.11	15
ENSG00000008128.22	5
ENSG00000008130.15	113
ENSG00000008256.15	57
ENSG00000008277.14	24
ENSG00000008282.8	940
ENSG00000008283.15	69
ENSG00000008294.20	929
ENSG00000008300.15	6
ENSG00000008324.10	39
ENSG00000008382.15	13
ENSG00000008394.12	865
ENSG00000008405.11	61
ENSG00000008441.16	344
ENSG00000008513.14	201
ENSG00000008517.16	24
ENSG00000008710.18	9
ENSG00000008735.13	5
ENSG00000008838.18	86
ENSG00000008853.16	23
ENSG00000008869.11	58
ENSG00000008952.16	434
ENSG00000008988.9	238
ENSG00000009307.15	1191
ENSG00000009335.17	265
ENSG00000009413.15	42
ENSG00000009780.15	9
ENSG00000009830.11	33
ENSG00000009844.15	176
ENSG00000009954.10	531
ENSG00000010017.12	85
ENSG00000010072.15	46
ENSG00000010165.19	260
ENSG00000010219.13	30
ENSG00000010244.17	399
ENSG00000010256.10	660
ENSG00000010270.13	28
ENSG00000010278.12	651
ENSG00000010292.12	447
ENSG00000010322.15	69
ENSG00000010404.17	28
ENSG00000010539.11	20
ENSG00000010626.14	11
ENSG00000010810.17	29
ENSG00000010818.8	117
ENSG00000011007.12	115
ENSG00000011009.10	18
ENSG00000011021.21	10
ENSG00000011028.13	71
ENSG00000011052.21	3027
ENSG00000011105.11	14
ENSG00000011132.11	20
ENSG00000011143.16	83
ENSG00000011198.7	59
ENSG00000011201.11	39
ENSG00000011243.17	91
ENSG00000011260.13	264
ENSG00000011275.18	119
ENSG00000011295.15	38
ENSG00000011304.18	948
ENSG00000011332.19	14
ENSG00000011376.9	84
ENSG00000011405.13	184
ENSG00000011422.11	189
ENSG00000011426.10	1052
ENSG00000011451.17	48
ENSG00000011454.16	130
ENSG00000011478.11	28
ENSG00000011485.14	157
ENSG00000011523.13	22
ENSG00000011566.14	17
ENSG00000011638.10	22
ENSG00000012048.20	94
ENSG00000012061.15	56
ENSG00000012171.18	11
ENSG00000012174.11	143
ENSG00000012211.12	20
ENSG00000012232.8	31
ENSG00000012660.13	607
ENSG00000012822.15	21
ENSG00000012963.14	40
ENSG00000012983.11	368
ENSG00000013016.15	24
ENSG00000013275.7	798
ENSG00000013288.8	21
ENSG00000013297.10	98
ENSG00000013306.15	377
ENSG00000013364.18	82
ENSG00000013374.15	316
ENSG00000013375.15	230
ENSG00000013392.7	5
ENSG00000013441.15	162
ENSG00000013503.9	128
ENSG00000013523.9	17
ENSG00000013561.17	74
ENSG00000013563.13	32
ENSG00000013573.16	13
ENSG00000013583.8	93
ENSG00000013588.6	475
ENSG00000013619.13	10
ENSG00000013810.18	220
ENSG00000014123.9	88
ENSG00000014138.8	143
ENSG00000014164.6	23
ENSG00000014216.15	451
ENSG00000014641.17	871
ENSG00000014824.13	94
ENSG00000014919.12	87
ENSG00000015133.18	28
ENSG00000015153.14	37
ENSG00000015171.18	81
ENSG00000015475.18	81
ENSG00000015479.17	1071
ENSG00000015532.9	65
ENSG00000015676.17	198
ENSG00000016864.17	100
ENSG00000017260.19	202
ENSG00000017797.11	134
ENSG00000018189.12	25
ENSG00000018236.14	8
ENSG00000018408.14	419
ENSG00000018510.13	305
ENSG00000018610.13	64
ENSG00000018699.11	140
ENSG00000019144.17	43
ENSG00000019485.12	8
ENSG00000019549.8	83
ENSG00000019995.6	53
ENSG00000020129.15	65
ENSG00000020256.19	39
ENSG00000020426.10	536
ENSG00000020577.13	144
ENSG00000020922.12	142
ENSG00000021355.12	78
ENSG00000021574.11	69
ENSG00000021762.19	15
ENSG00000021776.10	347
ENSG00000021826.14	33
ENSG00000022267.16	305
ENSG00000022277.12	420
ENSG00000022567.9	18
ENSG00000022840.15	111
ENSG00000022976.15	24
ENSG00000023171.15	72
ENSG00000023191.16	47
ENSG00000023228.13	430
ENSG00000023287.12	53
ENSG00000023318.7	126
ENSG00000023330.14	111
ENSG00000023445.13	6
ENSG00000023516.8	160
ENSG00000023572.8	62
ENSG00000023608.4	1362
ENSG00000023697.12	40
ENSG00000023734.10	258
ENSG00000023892.10	47
ENSG00000023909.9	226
ENSG00000024048.10	142
ENSG00000024422.11	6
ENSG00000024526.16	60
ENSG00000024862.17	47
ENSG00000025156.12	47
ENSG00000025293.16	109
ENSG00000025770.18	59
ENSG00000025772.7	450
ENSG00000025796.13	198
ENSG00000025800.13	267
ENSG00000026025.14	6959
ENSG00000026036.21	28
ENSG00000026297.15	52
ENSG00000026508.16	1120
ENSG00000026559.13	18
ENSG00000026652.13	10
ENSG00000027001.9	58
ENSG00000027075.13	81
ENSG00000027697.13	78
ENSG00000027847.13	7
ENSG00000028116.16	71
ENSG00000028203.17	142
ENSG00000028310.17	70
ENSG00000028528.14	179
ENSG00000028839.9	24
ENSG00000029153.14	114
ENSG00000029363.15	71
ENSG00000029364.11	425
ENSG00000029639.10	44
ENSG00000029725.16	84
ENSG00000029993.14	85
ENSG00000030066.13	189
ENSG00000030110.12	20
ENSG00000030419.16	6
ENSG00000030582.16	1696
ENSG00000031003.10	31
ENSG00000031691.6	72
ENSG00000031698.12	347
ENSG00000031823.14	210
