gene_id	count
ENSG00000075413.17	25
ENSG00000075420.12	17
ENSG00000075426.11	9
ENSG00000075568.16	35
ENSG00000075702.16	12
ENSG00000075790.10	26
ENSG00000075945.12	20
ENSG00000076043.9	43
ENSG00000076053.10	36
ENSG00000076108.11	14
ENSG00000076201.14	10
ENSG00000076555.15	28
ENSG00000076604.14	8
ENSG00000076826.9	21
ENSG00000077238.13	17
ENSG00000077254.14	8
ENSG00000077348.8	9
ENSG00000077454.15	24
ENSG00000077458.12	10
ENSG00000077942.18	9
ENSG00000078043.15	7
ENSG00000078124.11	16
ENSG00000078140.13	27
ENSG00000078142.11	25
ENSG00000078269.13	12
ENSG00000078403.16	7
ENSG00000078668.13	73
ENSG00000078967.12	8
ENSG00000079277.19	15
ENSG00000079313.12	9
ENSG00000079459.12	6
ENSG00000079616.12	9
ENSG00000079805.16	11
ENSG00000080031.9	27
ENSG00000080189.14	32
ENSG00000080224.17	9
ENSG00000080802.18	22
ENSG00000080822.16	31
ENSG00000080986.12	9
ENSG00000081059.19	7
ENSG00000081307.12	21
ENSG00000081842.17	7
ENSG00000082258.12	10
ENSG00000082397.17	18
ENSG00000082641.15	29
ENSG00000082781.11	10
ENSG00000082805.19	9
ENSG00000082996.19	20
ENSG00000083535.15	18
ENSG00000083642.18	17
ENSG00000083799.17	12
ENSG00000083807.9	14
ENSG00000083838.15	9
ENSG00000084072.16	18
ENSG00000084093.15	13
ENSG00000084112.14	20
ENSG00000084234.16	12
ENSG00000085224.21	25
ENSG00000085449.14	12
ENSG00000085511.19	17
ENSG00000085788.13	19
ENSG00000085871.8	17
ENSG00000085978.21	10
ENSG00000085999.11	8
ENSG00000086232.12	10
ENSG00000086300.15	22
ENSG00000086475.14	9
ENSG00000086589.11	18
ENSG00000086666.18	16
ENSG00000086696.10	18
ENSG00000086827.8	13
ENSG00000086848.14	8
ENSG00000087077.12	9
ENSG00000087263.16	14
ENSG00000087299.11	20
ENSG00000087448.9	11
ENSG00000087470.17	11
ENSG00000087510.6	11
ENSG00000088035.15	13
ENSG00000088280.18	13
ENSG00000088305.18	17
ENSG00000088367.21	10
ENSG00000088756.12	20
ENSG00000088832.15	37
ENSG00000089009.15	200
ENSG00000089050.15	21
ENSG00000089060.11	10
ENSG00000089159.16	10
ENSG00000089248.6	42
ENSG00000089335.20	17
ENSG00000089351.14	20
ENSG00000089682.16	8
ENSG00000089916.17	19
ENSG00000090006.17	8
ENSG00000090316.15	10
ENSG00000090372.14	13
ENSG00000090447.11	16
ENSG00000090470.14	13
