gene_id	count
ENSG00000054611.13	89
ENSG00000054654.15	67
ENSG00000054793.13	257
ENSG00000054965.10	175
ENSG00000055044.10	712
ENSG00000055070.16	121
ENSG00000055130.15	702
ENSG00000055147.18	22
ENSG00000055163.19	170
ENSG00000055208.18	29
ENSG00000055211.12	37
ENSG00000055332.16	410
ENSG00000055483.19	174
ENSG00000055609.17	149
ENSG00000055917.15	511
ENSG00000055950.16	191
ENSG00000056097.15	624
ENSG00000056277.15	91
ENSG00000056586.15	100
ENSG00000057019.15	1439
ENSG00000057252.12	129
ENSG00000057294.14	177
ENSG00000057608.16	961
ENSG00000057663.13	54
ENSG00000057704.11	66
ENSG00000057757.9	133
ENSG00000057935.13	135
ENSG00000058056.8	234
ENSG00000058063.15	185
ENSG00000058085.14	540
ENSG00000058091.16	35
ENSG00000058262.9	1563
ENSG00000058272.16	550
ENSG00000058404.19	77
ENSG00000058600.15	132
ENSG00000058668.14	215
ENSG00000058673.15	93
ENSG00000058729.10	245
ENSG00000058799.13	57
ENSG00000058804.11	667
ENSG00000058866.14	52
ENSG00000059122.16	18
ENSG00000059377.15	191
ENSG00000059378.12	31
ENSG00000059573.8	422
ENSG00000059588.9	70
ENSG00000059691.11	158
ENSG00000059758.7	200
ENSG00000059769.19	32
ENSG00000060138.12	83
ENSG00000060237.16	430
ENSG00000060339.13	80
ENSG00000060491.16	253
ENSG00000060656.19	9
ENSG00000060688.12	358
ENSG00000060749.14	259
ENSG00000060762.18	33
ENSG00000060971.17	225
ENSG00000061273.17	101
ENSG00000061676.14	987
ENSG00000061794.12	877
ENSG00000061918.12	22
ENSG00000061938.16	80
ENSG00000061987.14	152
ENSG00000062194.15	82
ENSG00000062282.14	68
ENSG00000062485.18	1008
ENSG00000062582.13	524
ENSG00000062598.17	277
ENSG00000062716.11	505
ENSG00000062725.9	326
ENSG00000062822.12	180
ENSG00000063046.17	126
ENSG00000063177.12	870
ENSG00000063241.7	282
ENSG00000063244.12	1374
ENSG00000063245.14	360
ENSG00000063322.13	44
ENSG00000063601.16	349
ENSG00000063660.8	266
ENSG00000063854.12	220
ENSG00000064012.21	190
ENSG00000064042.17	44
ENSG00000064102.14	245
ENSG00000064115.10	282
ENSG00000064199.6	71
ENSG00000064225.12	42
ENSG00000064309.14	57
ENSG00000064313.11	540
ENSG00000064393.15	206
ENSG00000064419.13	651
ENSG00000064545.14	271
ENSG00000064547.13	37
ENSG00000064601.16	1654
ENSG00000064607.16	64
ENSG00000064651.13	1238
ENSG00000064652.10	41
ENSG00000064666.14	165
ENSG00000064687.12	51
ENSG00000064726.9	331
ENSG00000064933.16	65
ENSG00000064961.18	162
ENSG00000064995.16	99
ENSG00000064999.13	142
ENSG00000065000.15	533
ENSG00000065054.13	490
ENSG00000065057.7	118
ENSG00000065060.16	162
ENSG00000065135.9	496
ENSG00000065150.18	2832
ENSG00000065154.11	632
ENSG00000065183.15	297
ENSG00000065243.19	409
ENSG00000065268.10	135
ENSG00000065308.4	75
ENSG00000065328.16	108
ENSG00000065357.19	103
ENSG00000065427.14	1169
ENSG00000065457.10	65
ENSG00000065485.18	117
ENSG00000065491.8	32
ENSG00000065518.7	766
ENSG00000065526.10	325
ENSG00000065548.17	409
ENSG00000065559.14	34
ENSG00000065600.12	122
ENSG00000065613.13	388
ENSG00000065615.13	56
ENSG00000065621.14	41
ENSG00000065665.20	65
ENSG00000065802.11	95
ENSG00000065833.8	531
ENSG00000065882.15	54
ENSG00000065883.14	194
ENSG00000065911.11	432
ENSG00000065923.9	334
ENSG00000065970.8	57
ENSG00000065978.18	77
ENSG00000066027.11	234
ENSG00000066044.14	1208
ENSG00000066084.12	736
ENSG00000066117.14	389
ENSG00000066135.12	382
ENSG00000066136.20	141
ENSG00000066248.14	372
ENSG00000066279.16	97
ENSG00000066322.13	304
ENSG00000066422.4	40
ENSG00000066427.21	149
ENSG00000066455.12	198
ENSG00000066557.5	258
ENSG00000066583.11	67
ENSG00000066629.16	162
ENSG00000066651.17	83
ENSG00000066654.13	152
ENSG00000066739.11	203
ENSG00000066777.8	588
ENSG00000066827.15	132
ENSG00000066855.15	84
ENSG00000066926.10	214
ENSG00000066933.15	81
ENSG00000067057.16	759
ENSG00000067064.10	48
ENSG00000067066.16	214
ENSG00000067082.14	382
ENSG00000067141.16	38
ENSG00000067167.7	2102
ENSG00000067177.14	460
ENSG00000067225.17	12827
ENSG00000067248.9	254
ENSG00000067334.13	276
ENSG00000067365.14	33
ENSG00000067369.13	689
ENSG00000067533.5	386
ENSG00000067560.10	2510
ENSG00000067596.10	430
ENSG00000067606.16	106
ENSG00000067704.9	1257
ENSG00000067798.14	52
ENSG00000067829.18	370
ENSG00000067836.12	33
ENSG00000067900.7	652
ENSG00000067955.13	190
ENSG00000067992.12	94
ENSG00000068001.13	110
ENSG00000068028.17	115
ENSG00000068079.7	15
ENSG00000068097.14	45
ENSG00000068120.14	130
ENSG00000068305.17	154
ENSG00000068308.13	233
ENSG00000068323.16	211
ENSG00000068354.15	124
ENSG00000068366.19	977
ENSG00000068383.18	39
ENSG00000068394.10	213
ENSG00000068400.13	155
ENSG00000068438.14	230
ENSG00000068489.12	1272
ENSG00000068650.18	123
ENSG00000068654.15	570
ENSG00000068697.6	1795
ENSG00000068745.14	263
ENSG00000068784.12	263
ENSG00000068796.16	252
ENSG00000068878.14	780
ENSG00000068885.14	48
ENSG00000068903.19	81
ENSG00000068971.13	42
ENSG00000069020.18	72
ENSG00000069248.11	545
ENSG00000069275.12	1595
ENSG00000069345.11	617
ENSG00000069424.14	21
ENSG00000069509.5	82
ENSG00000069849.10	392
ENSG00000069869.15	92
ENSG00000069966.18	106
ENSG00000069998.12	133
ENSG00000070010.18	413
ENSG00000070061.14	67
ENSG00000070081.15	290
ENSG00000070087.13	756
ENSG00000070159.13	32
ENSG00000070214.15	80
ENSG00000070269.13	202
ENSG00000070366.13	146
ENSG00000070367.15	494
ENSG00000070371.15	53
ENSG00000070413.19	130
ENSG00000070423.17	57
ENSG00000070476.14	53
ENSG00000070495.14	227
ENSG00000070501.11	35
ENSG00000070540.12	38
ENSG00000070610.14	189
ENSG00000070614.14	69
ENSG00000070669.16	418
ENSG00000070718.11	146
ENSG00000070756.14	382
ENSG00000070761.7	167
ENSG00000070770.8	231
ENSG00000070785.16	306
ENSG00000070814.17	744
ENSG00000070882.12	118
ENSG00000070950.9	324
ENSG00000070961.15	1075
ENSG00000071051.13	43
ENSG00000071054.16	1166
ENSG00000071082.10	154
ENSG00000071127.16	1060
ENSG00000071189.21	155
ENSG00000071243.15	54
ENSG00000071462.11	701
ENSG00000071537.13	489
ENSG00000071539.13	370
ENSG00000071553.16	690
ENSG00000071564.14	58
ENSG00000071575.11	43
ENSG00000071626.16	430
ENSG00000071655.17	167
ENSG00000071794.15	1631
ENSG00000071859.14	484
ENSG00000071889.16	28
ENSG00000071894.15	1103
ENSG00000071994.10	73
ENSG00000072042.12	1554
ENSG00000072062.13	813
ENSG00000072071.16	24
ENSG00000072110.13	9843
ENSG00000072121.15	359
ENSG00000072133.10	238
ENSG00000072134.15	25
ENSG00000072135.12	26
ENSG00000072163.19	35
ENSG00000072210.18	671
ENSG00000072274.12	5057
ENSG00000072310.16	220
ENSG00000072364.12	71
ENSG00000072415.8	638
ENSG00000072422.16	43
ENSG00000072501.17	1328
ENSG00000072506.12	563
ENSG00000072518.20	214
ENSG00000072571.19	1137
ENSG00000072609.17	89
ENSG00000072657.8	28
ENSG00000072682.18	422
ENSG00000072736.18	51
ENSG00000072778.19	884
ENSG00000072786.12	274
ENSG00000072803.17	490
ENSG00000072849.10	151
ENSG00000072858.10	118
ENSG00000072958.8	631
ENSG00000073008.14	189
ENSG00000073050.11	160
ENSG00000073060.15	559
ENSG00000073111.13	435
ENSG00000073169.13	99
ENSG00000073350.13	65
ENSG00000073417.14	27
ENSG00000073464.11	116
ENSG00000073536.17	48
ENSG00000073578.16	1027
ENSG00000073584.18	148
ENSG00000073614.12	308
ENSG00000073670.13	25
ENSG00000073711.10	114
ENSG00000073712.14	2118
ENSG00000073792.15	354
ENSG00000073849.14	15
ENSG00000073921.17	246
ENSG00000074047.21	35
ENSG00000074071.14	390
ENSG00000074201.8	471
ENSG00000074219.13	68
ENSG00000074266.18	79
ENSG00000074319.12	443
ENSG00000074356.16	152
ENSG00000074410.13	146
ENSG00000074416.13	196
ENSG00000074527.11	1364
ENSG00000074582.12	118
ENSG00000074603.18	125
ENSG00000074695.5	1682
ENSG00000074696.12	622
ENSG00000074755.14	173
ENSG00000074800.13	25263
ENSG00000074842.7	796
ENSG00000074855.10	56
ENSG00000075142.13	537
ENSG00000075151.20	303
ENSG00000075188.8	668
ENSG00000075213.10	207
ENSG00000075218.18	308
ENSG00000075223.13	164
ENSG00000075234.16	115
ENSG00000075239.13	760
ENSG00000075240.16	117
ENSG00000075292.18	402
ENSG00000075303.12	83
ENSG00000075336.11	197
ENSG00000075391.16	32
ENSG00000075407.18	51
ENSG00000075413.17	331
ENSG00000075415.12	3031
ENSG00000075420.12	542
ENSG00000075426.11	152
ENSG00000075539.13	66
ENSG00000075568.16	585
ENSG00000075618.17	1892
ENSG00000075624.13	11695
ENSG00000075651.15	168
ENSG00000075702.16	46
ENSG00000075711.20	268
ENSG00000075785.12	887
ENSG00000075790.10	355
ENSG00000075856.11	572
ENSG00000075914.12	310
ENSG00000075945.12	153
ENSG00000075975.15	361
ENSG00000076003.4	1021
ENSG00000076043.9	447
ENSG00000076053.10	100
ENSG00000076067.11	29
ENSG00000076108.11	276
ENSG00000076201.14	268
ENSG00000076242.14	395
ENSG00000076248.10	487
ENSG00000076351.12	39
ENSG00000076356.6	76
ENSG00000076382.16	664
ENSG00000076513.16	465
ENSG00000076554.15	1060
ENSG00000076555.15	131
ENSG00000076604.14	25
ENSG00000076641.4	54
ENSG00000076650.6	45
ENSG00000076685.18	746
ENSG00000076706.15	312
ENSG00000076716.8	338
ENSG00000076826.9	20
ENSG00000076924.11	594
ENSG00000076928.17	205
ENSG00000076944.15	518
ENSG00000076984.17	214
ENSG00000077147.14	727
ENSG00000077150.18	200
ENSG00000077152.9	311
ENSG00000077232.16	582
ENSG00000077235.17	676
ENSG00000077238.13	19
ENSG00000077254.14	75
ENSG00000077264.14	37
ENSG00000077312.8	360
ENSG00000077348.8	193
ENSG00000077380.15	86
ENSG00000077454.15	60
ENSG00000077463.14	21
ENSG00000077514.8	134
ENSG00000077549.17	974
ENSG00000077684.15	109
ENSG00000077721.15	476
ENSG00000077782.19	196
ENSG00000077942.18	346
ENSG00000078061.12	264
ENSG00000078070.12	66
ENSG00000078081.7	58
ENSG00000078124.11	142
ENSG00000078140.13	150
ENSG00000078142.11	192
ENSG00000078237.6	85
ENSG00000078246.16	144
ENSG00000078269.13	465
ENSG00000078304.19	213
ENSG00000078369.17	1853
ENSG00000078399.16	81
ENSG00000078403.16	26
ENSG00000078618.20	1278
ENSG00000078668.13	877
ENSG00000078674.17	553
ENSG00000078699.21	77
ENSG00000078804.12	27
ENSG00000078808.16	1173
ENSG00000078902.15	119
ENSG00000079134.11	359
ENSG00000079156.16	152
ENSG00000079246.15	4682
ENSG00000079257.7	119
ENSG00000079277.19	45
ENSG00000079313.12	20
ENSG00000079332.14	1507
ENSG00000079432.7	52
ENSG00000079435.9	29
ENSG00000079459.12	396
ENSG00000079482.12	34
ENSG00000079616.12	482
ENSG00000079691.17	261
ENSG00000079739.15	593
ENSG00000079785.14	1328
ENSG00000079805.16	925
ENSG00000079819.17	474
ENSG00000079950.13	202
ENSG00000079999.13	585
ENSG00000080031.9	24
ENSG00000080189.14	139
ENSG00000080200.9	150
ENSG00000080298.15	32
ENSG00000080345.17	950
ENSG00000080371.5	325
ENSG00000080503.21	324
ENSG00000080561.13	74
ENSG00000080603.16	134
ENSG00000080608.9	199
ENSG00000080802.18	117
ENSG00000080815.18	1062
ENSG00000080819.6	243
ENSG00000080822.16	182
ENSG00000080823.21	118
ENSG00000080824.18	10949
ENSG00000080839.11	260
ENSG00000080845.17	517
ENSG00000080986.12	1016
ENSG00000081014.10	37
ENSG00000081026.18	71
ENSG00000081087.14	22
ENSG00000081154.11	293
ENSG00000081177.18	483
ENSG00000081181.7	28
ENSG00000081189.14	60
ENSG00000081277.12	1972
ENSG00000081760.16	277
ENSG00000081791.8	192
ENSG00000081803.15	198
ENSG00000081842.17	77
ENSG00000081853.14	36
ENSG00000081870.11	374
ENSG00000081913.13	190
ENSG00000081923.11	141
ENSG00000082068.8	159
ENSG00000082212.11	147
ENSG00000082258.12	95
ENSG00000082397.17	226
ENSG00000082458.11	209
ENSG00000082515.17	503
ENSG00000082516.8	498
ENSG00000082641.15	1135
ENSG00000082701.14	378
ENSG00000082781.11	156
ENSG00000082805.19	152
ENSG00000082898.16	2241
ENSG00000082996.19	184
ENSG00000083093.9	68
ENSG00000083097.14	36
ENSG00000083099.10	101
ENSG00000083123.14	55
ENSG00000083168.9	214
ENSG00000083223.17	64
ENSG00000083312.17	1701
ENSG00000083444.16	1404
ENSG00000083520.14	296
ENSG00000083535.15	105
ENSG00000083544.13	36
ENSG00000083635.7	24
ENSG00000083642.18	425
ENSG00000083720.12	109
ENSG00000083750.12	156
ENSG00000083807.9	36
ENSG00000083817.8	46
ENSG00000083828.15	43
ENSG00000083844.10	26
ENSG00000083845.8	1166
ENSG00000083857.13	1349
ENSG00000083896.12	40
ENSG00000083937.8	594
ENSG00000084070.11	332
ENSG00000084072.16	394
ENSG00000084073.8	1044
ENSG00000084090.13	362
ENSG00000084092.6	154
ENSG00000084093.15	462
ENSG00000084112.14	54
ENSG00000084207.15	1427
ENSG00000084234.16	4586
ENSG00000084463.7	196
ENSG00000084623.11	2329
ENSG00000084652.15	396
ENSG00000084676.15	84
ENSG00000084693.15	46
ENSG00000084710.13	113
ENSG00000084733.10	846
ENSG00000084754.10	1401
ENSG00000084764.10	171
ENSG00000084774.13	1190
ENSG00000085063.14	3870
ENSG00000085117.11	25
ENSG00000085185.15	93
ENSG00000085224.21	1051
ENSG00000085274.15	19
ENSG00000085276.17	75
ENSG00000085365.17	299
ENSG00000085377.13	415
ENSG00000085382.11	47
ENSG00000085415.15	818
ENSG00000085433.15	39
ENSG00000085449.14	276
ENSG00000085491.15	146
ENSG00000085511.19	39
ENSG00000085719.12	1833
ENSG00000085733.15	754
ENSG00000085832.16	254
ENSG00000085840.12	120
ENSG00000085871.8	183
ENSG00000085872.14	260
ENSG00000085978.21	317
ENSG00000085982.13	117
ENSG00000085998.13	163
ENSG00000085999.11	71
ENSG00000086015.20	130
ENSG00000086061.15	1635
ENSG00000086062.12	95
ENSG00000086065.13	373
ENSG00000086189.9	212
ENSG00000086200.16	299
ENSG00000086232.12	713
ENSG00000086289.11	228
ENSG00000086300.15	129
ENSG00000086475.14	67
ENSG00000086504.15	348
ENSG00000086589.11	319
ENSG00000086598.10	1666
ENSG00000086666.18	111
ENSG00000086758.15	2669
ENSG00000086848.14	145
ENSG00000087008.15	50
ENSG00000087053.18	175
ENSG00000087077.12	58
ENSG00000087085.13	40
ENSG00000087086.14	207
ENSG00000087087.18	664
ENSG00000087088.19	163
ENSG00000087111.20	107
ENSG00000087152.15	27
ENSG00000087157.18	97
ENSG00000087191.12	1854
ENSG00000087206.16	175
ENSG00000087263.16	280
ENSG00000087269.15	214
ENSG00000087274.16	143
ENSG00000087299.11	249
ENSG00000087301.8	250
ENSG00000087302.8	2404
ENSG00000087338.4	38
ENSG00000087365.15	1457
ENSG00000087448.9	222
ENSG00000087460.23	7953
ENSG00000087470.17	234
ENSG00000087494.15	396
ENSG00000087502.17	742
ENSG00000087510.6	382
ENSG00000087586.17	904
ENSG00000087842.10	268
ENSG00000087884.14	56
ENSG00000087995.15	118
ENSG00000088035.15	93
ENSG00000088038.17	43
ENSG00000088179.8	18
ENSG00000088205.12	363
ENSG00000088247.16	850
ENSG00000088256.8	235
ENSG00000088325.15	2399
ENSG00000088356.5	349
ENSG00000088367.21	196
ENSG00000088387.18	153
ENSG00000088448.14	74
ENSG00000088451.10	28
ENSG00000088682.13	156
ENSG00000088756.12	97
ENSG00000088766.11	186
ENSG00000088808.16	35
ENSG00000088812.17	549
ENSG00000088826.17	103
ENSG00000088832.15	118
ENSG00000088833.17	704
ENSG00000088836.12	318
ENSG00000088854.12	31
ENSG00000088888.17	151
ENSG00000088930.7	1128
ENSG00000088970.15	48
ENSG00000088986.10	678
ENSG00000089006.16	278
ENSG00000089009.15	283
ENSG00000089041.16	20
ENSG00000089048.14	149
ENSG00000089050.15	138
ENSG00000089053.12	861
ENSG00000089057.14	195
ENSG00000089060.11	147
ENSG00000089063.14	242
ENSG00000089094.17	171
ENSG00000089127.12	71
ENSG00000089154.10	1653
ENSG00000089157.15	419
ENSG00000089159.16	2641
ENSG00000089177.18	78
ENSG00000089195.14	288
ENSG00000089220.4	689
ENSG00000089234.15	273
ENSG00000089248.6	726
ENSG00000089280.18	2954
ENSG00000089289.15	189
ENSG00000089327.14	303
ENSG00000089335.20	62
ENSG00000089351.14	56
ENSG00000089597.16	5796
